f0_workload,f1_mean,f2_std,f3_delta,f4_trend,f5_ema,f6_temperature,f7_headroom,f8_efficiency,f9_short_long
6345,6382,217,147,-14,6360,11504,10256,647,-96
6236,6335,202,-109,-2,6319,12072,9688,644,-121
7178,6440,345,942,68,6557,12172,9588,663,234
6600,6522,291,-578,29,6586,12767,8993,652,240
6383,6490,291,-218,30,6528,11246,10514,648,369
6195,6445,305,-188,12,6435,11141,10619,643,-83
5832,6371,367,-363,-41,6268,11485,10275,634,-375
5954,6340,389,122,-94,6182,10473,11287,637,-555
6281,6332,390,328,-99,6205,11789,9971,646,-496
5826,6281,424,-456,-151,6099,11009,10751,634,-417
5487,6070,337,-339,-121,5899,12227,9533,623,-328
6133,6011,275,646,-59,5944,11822,9938,642,-314
5896,5950,237,-237,-29,5919,10973,10787,636,-179
5583,5874,244,-313,-34,5818,11503,10257,627,-5
5970,5891,246,387,-30,5860,12020,9740,638,-120
5777,5869,247,-193,-33,5834,12094,9666,633,-148
5591,5783,205,-187,-12,5754,12422,9338,627,-5
6075,5814,227,484,17,5841,12515,9245,641,0
7193,6027,480,1118,97,6227,12691,9069,664,414
7021,6138,583,-172,191,6450,12476,9284,662,999
7249,6307,677,229,258,6687,11447,10313,665,1355
6815,6461,633,-434,222,6753,11323,10437,658,907
6675,6549,607,-141,188,6753,11114,10646,655,582
7061,6710,549,386,147,6866,11952,9808,662,224
7173,6907,364,112,66,6986,12166,9594,664,99
7075,7033,184,-97,-9,7036,11159,10601,662,112
7679,7093,281,604,62,7211,12017,9743,671,345
7216,7118,282,-463,64,7217,12257,9503,665,329
6183,6984,411,-1034,0,6929,11267,10493,644,66
6105,6896,504,-78,-91,6703,11894,9866,642,-631
6301,6849,539,196,-164,6592,12884,8876,647,-1045
5643,6672,660,-658,-242,6315,12767,8993,628,-1049
7337,6692,677,1694,-133,6576,11699,10061,666,-425
6812,6659,664,-526,-82,6627,13181,8579,658,-99
6812,6551,550,0,40,6649,11861,9899,658,697
7214,6551,550,402,166,6790,11880,9880,664,632
7548,6721,617,334,210,7018,11980,9780,669,752
7257,6865,590,-291,189,7110,12305,9455,665,759
7506,7016,580,249,182,7242,12273,9487,669,674
6858,7168,285,-648,21,7180,12591,9169,658,63
6795,7100,300,-64,8,7069,12023,9737,657,-75
6585,7072,335,-209,-66,6942,12928,8832,653,-521
7136,7112,320,551,-88,6999,12419,9341,663,-438
6924,7076,323,-212,-93,6972,11668,10092,659,-311
7360,7053,293,436,-19,7064,12349,9411,667,140
7968,7141,421,608,79,7310,12646,9114,674,441
8520,7268,618,552,233,7640,12460,9300,679,1089
7007,7287,608,-1512,168,7486,12115,9645,661,872
6221,7215,690,-787,26,7154,12197,9563,645,55
5984,7140,781,-237,-144,6845,11338,10422,638,-1177
6114,7012,852,130,-230,6634,12383,9377,642,-1449
5818,6874,940,-297,-339,6399,11460,10300,634,-1443
5723,6669,989,-94,-383,6185,12384,9376,631,-1255
6348,6467,860,624,-270,6180,11749,10011,648,-806
8272,6436,787,1924,100,6696,12208,9552,677,552
7225,6463,809,-1047,227,6835,10945,10815,665,1310
6779,6533,809,-446,227,6836,12156,9604,657,1428
6819,6637,785,39,192,6855,10960,10800,658,486
6627,6701,761,-191,136,6813,12012,9748,654,65
6309,6763,705,-318,8,6700,12255,9505,647,-284
6501,6860,600,192,-125,6672,10655,11105,651,-609
6394,6866,596,-107,-219,6604,11743,10017,649,-743
7251,6738,332,858,-36,6737,11895,9865,665,-37
6368,6631,293,-883,-15,6621,12101,9659,648,64
6267,6567,309,-101,-29,6519,11068,10692,646,99
6380,6512,299,113,-18,6472,12280,9480,648,-278
6482,6494,295,101,-8,6470,12341,9419,651,-188
6547,6524,287,65,-23,6496,12491,9269,652,-87
7185,6609,360,639,29,6687,12241,9519,664,206
6752,6654,353,-434,18,6713,11423,10337,656,278
7158,6642,334,406,124,6822,12119,9641,663,623
7282,6757,374,124,148,6962,12127,9633,665,491
7019,6850,332,-263,117,6997,11953,9807,661,484
7097,6940,286,78,88,7042,11975,9785,662,308
7514,7069,283,417,86,7189,12366,9394,668,225
6856,7108,224,-658,13,7114,10842,10918,658,77
7078,7094,222,222,18,7102,12525,9235,662,88
7021,7128,185,-57,-24,7089,12581,9179,661,-229
7057,7115,186,36,-27,7079,10894,10866,661,-102
7024,7083,177,-34,-17,7058,12679,9081,661,-79
7527,7147,226,503,13,7189,11273,10487,668,89
7011,7136,231,-516,-4,7142,11839,9921,661,82
6601,7022,241,-410,-8,6981,12216,9544,653,39
6520,6980,290,-81,-67,6857,11783,9977,651,-431
6366,6891,350,-154,-108,6714,11546,10214,648,-632
6384,6811,382,18,-136,6614,12005,9755,648,-621
7110,6818,387,727,-85,6739,12437,9323,662,-317
7093,6826,392,-17,-40,6830,12636,9124,662,57
6623,6713,291,-470,18,6753,12170,9590,653,366
6298,6624,295,-325,16,6619,11870,9890,646,75
6281,6584,317,-17,-16,6526,11636,10124,646,-294
6342,6562,327,61,-43,6475,12207,9553,647,-408
7360,6686,407,1018,3,6724,12377,9383,666,-41
6435,6693,403,-924,-51,6653,12446,9314,649,31
6499,6616,373,64,-22,6598,12943,8817,651,237
6435,6534,329,-64,14,6539,11353,10407,649,-124
6369,6502,331,-65,10,6489,11747,10013,648,-109
6196,6490,341,-173,-38,6413,11105,10655,644,-250
6329,6496,337,133,-73,6394,12220,9540,647,-316
5977,6450,377,-352,-133,6279,11869,9891,638,-452
5747,6249,245,-230,-94,6101,12146,9614,631,-369
5708,6158,290,-39,-119,5983,10368,11392,630,-555
6130,6111,260,422,-85,6009,11956,9804,642,-400
7095,6194,410,965,32,6299,12021,9739,662,187
7235,6302,537,140,137,6557,11476,10284,664,828
6595,6352,543,-640,150,6577,12100,9660,653,996
6574,6382,548,-21,166,6583,12193,9567,652,670
8019,6638,741,1444,259,6999,12095,9665,674,680
7493,6856,703,-525,235,7171,12053,9707,668,810
5982,6890,651,-1511,39,6882,12505,9255,638,439
6657,6956,595,675,-62,6840,11659,10101,654,-393
6175,6841,644,-482,-112,6648,11977,9783,643,-912
8192,6961,780,2017,43,7061,11490,10270,675,75
9412,7313,1104,1220,208,7727,12174,9586,683,981
8771,7588,1158,-641,250,8049,11281,10479,680,1927
8152,7604,1165,-620,343,8078,13573,8187,675,1878
8018,7670,1172,-133,366,8078,11774,9986,674,1030
7401,7847,997,-617,163,7948,12030,9730,667,16
7268,7924,924,-133,-13,7795,12566,9194,665,-578
7185,8050,723,-83,-262,7671,12947,8813,664,-1224
6629,7855,857,-556,-365,7367,11693,10067,654,-1323
6475,7487,731,-154,-313,7062,12042,9718,651,-1159
7229,7295,548,754,-197,7061,11415,10345,665,-827
7072,7160,443,-157,-124,7034,12206,9554,662,-375
7196,7057,306,124,-29,7051,11792,9968,664,174
7291,7043,293,95,27,7108,10445,11315,665,229
7342,7052,301,52,76,7169,11800,9960,666,358
7097,7041,297,-245,94,7148,11570,10190,662,323
7176,7110,254,79,61,7171,11565,10195,664,153
6543,7118,233,-633,-54,7016,12104,9656,652,-287
6545,7033,294,3,-90,6879,11879,9881,652,-445
6632,6978,322,86,-119,6805,11551,10209,654,-647
7119,6968,316,488,-84,6881,11459,10301,662,-324
7832,7036,419,712,23,7134,12239,9521,672,253
7077,7003,404,-754,59,7113,11877,9883,662,544
6324,6906,458,-753,13,6894,11927,9833,647,275
6179,6782,501,-145,-19,6688,13004,8756,644,-407
6125,6729,544,-55,-99,6535,11460,10300,642,-832
6025,6664,591,-100,-178,6393,11159,10601,640,-887
5921,6575,641,-104,-243,6255,11765,9995,637,-883
6350,6479,609,429,-204,6257,11491,10269,648,-609
5985,6248,345,-365,-100,6138,12089,9671,639,-261
5949,6107,155,-36,-36,6059,11813,9947,638,-20
6208,6093,139,259,-4,6093,12078,9682,644,-73
6779,6168,268,572,62,6281,11684,10076,657,231
8523,6467,822,1743,254,6908,10961,10799,679,1124
7868,6698,918,-655,323,7200,12173,9587,673,1641
6474,6767,877,-1394,221,7034,12738,9022,650,1368
6876,6833,863,402,186,7009,12558,9202,658,384
7222,6987,806,346,127,7097,11122,10638,664,-208
7343,7162,707,121,46,7197,12034,9726,666,-23
7077,7270,612,-266,-64,7191,11818,9942,662,-90
7651,7379,593,574,-85,7331,12319,9441,670,-35
6723,7154,437,-928,-17,7129,12211,9549,656,-6
6907,7034,347,184,39,7046,12253,9507,659,95
6694,7062,309,-213,-49,6964,11144,10616,655,-460
6936,7069,305,242,-80,6959,11248,10512,659,-358
6576,6988,337,-360,-104,6845,11957,9803,652,-405
7225,6974,324,650,-47,6937,12356,9404,664,-98
6341,6882,381,-885,-88,6767,11944,9816,647,-268
6358,6720,281,17,-49,6629,11743,10017,648,-126
7055,6761,302,697,-21,6745,11713,10047,662,-283
7038,6778,313,-16,17,6822,12525,9235,662,63
7103,6829,328,64,36,6903,12520,9240,663,378
8130,6978,544,1028,155,7243,12525,9235,676,713
7351,7075,533,-780,143,7292,12691,9069,666,725
6843,7027,534,-508,140,7169,11353,10407,658,662
6871,7094,474,28,54,7109,12133,9627,659,-115
6597,7123,433,-274,-67,6988,11912,9848,653,-565
6105,7005,550,-492,-159,6741,11537,10223,642,-769
5995,6874,642,-110,-239,6525,11269,10491,639,-1027
5807,6712,723,-188,-304,6310,12200,9560,634,-1189
5547,6389,580,-260,-249,6047,11906,9854,625,-970
5519,6160,513,-28,-219,5864,10633,11127,624,-858
5788,6029,453,270,-177,5816,10626,11134,633,-657
5985,5918,323,197,-90,5833,11770,9990,638,-246
6432,5897,281,447,26,5978,12549,9211,650,274
6013,5886,274,-419,58,5985,11756,10004,639,412
5671,5845,279,-342,51,5897,11905,9855,630,310
5534,5811,298,-137,21,5799,11384,10376,625,-114
5370,5789,322,-165,-44,5687,11095,10665,619,-422
5476,5784,327,106,-99,5633,10940,10820,623,-518
6505,5873,405,1030,-38,5871,12329,9431,652,-144
6173,5897,416,-332,-1,5952,11545,10215,644,247
6495,5905,426,322,106,6089,11246,10514,651,778
6342,5946,450,-153,154,6161,10935,10825,648,625
5904,5975,439,-438,121,6104,12498,9262,636,435
5756,6003,417,-149,56,6023,11852,9908,632,-3
6298,6119,348,543,13,6118,10995,10765,647,-212
5785,6157,286,-513,-84,6043,11811,9949,633,-338
5632,6048,298,-153,-91,5916,12286,9474,628,-229
5617,5979,325,-15,-113,5826,10955,10805,628,-481
5691,5878,269,74,-82,5770,11677,10083,630,-371
5536,5777,224,-155,-61,5689,11725,10035,625,-261
5974,5786,230,438,-31,5762,11449,10311,639,-84
5741,5784,230,-233,-38,5756,11265,10495,632,-55
5374,5669,166,-367,-17,5635,11594,10166,620,44
5421,5623,177,47,-25,5571,10972,10788,621,-178
5204,5569,225,-217,-59,5467,10749,11011,613,-379
5301,5530,240,98,-76,5417,11841,9919,617,-354
5676,5528,239,374,-47,5481,10667,11093,630,-215
5129,5477,273,-546,-79,5382,11793,9967,611,-174
5094,5368,224,-35,-58,5286,11612,10148,609,-108
5212,5301,177,117,-31,5252,11994,9766,614,-250
5466,5313,184,255,-10,5308,11495,10265,623,-89
5371,5307,181,-95,7,5323,11745,10015,620,69
5587,5355,197,216,19,5399,10826,10934,627,192
5471,5376,200,-115,23,5422,11284,10476,623,161
5395,5341,166,-76,57,5408,11359,10401,621,230
5190,5348,157,-206,22,5355,11268,10492,613,6
5625,5415,147,436,17,5437,11042,10718,628,-18
5940,5506,207,315,40,5583,10602,11158,638,127
8356,5867,963,2416,273,6357,12237,9523,678,1238
7403,6121,1062,-953,348,6675,11521,10239,667,1779
7959,6417,1194,556,444,7062,12738,9022,674,2382
8210,6760,1264,251,492,7425,11444,10316,676,1756
8479,7145,1260,269,489,7774,12262,9498,678,1713
7654,7453,1023,-825,322,7813,12532,9228,670,1058
7529,7691,757,-125,132,7795,11709,10051,669,314
6683,7784,555,-846,-140,7538,10937,10823,655,-793
6879,7600,579,196,-154,7332,12390,9370,658,-911
7373,7596,580,493,-194,7341,11371,10389,666,-988
7289,7512,570,-84,-180,7310,11246,10514,665,-531
6800,7336,544,-489,-165,7143,11389,10371,657,-291
6831,7130,350,31,-85,7019,12398,9362,658,-251
6651,7004,318,-180,-68,6899,11773,9987,654,-390
6593,6887,272,-58,-46,6797,12533,9227,653,-313
6407,6853,311,-186,-108,6691,12340,9420,649,-484
6646,6824,318,239,-123,6673,11576,10184,654,-440
6478,6712,256,-168,-93,6600,11988,9772,651,-323
6952,6670,172,474,-11,6679,12028,9732,660,36
6913,6684,186,-39,24,6740,12519,9241,659,156
7224,6733,257,311,84,6872,12265,9495,664,475
6996,6776,268,-228,97,6913,11617,10143,660,429
6762,6797,259,-234,77,6880,12044,9716,656,315
6801,6847,214,39,35,6871,12473,9287,657,11
7315,6930,247,514,53,7001,11151,10609,665,47
7035,7000,179,-281,13,7025,11767,9993,661,81
6895,6993,182,-140,-1,6991,11420,10340,658,142
6668,6962,211,-227,-36,6903,12221,9539,654,-154
6837,6914,189,169,-19,6876,12265,9495,657,-182
6763,6885,192,-74,-23,6841,12129,9631,656,-206
7411,6966,251,648,8,7002,11264,10496,667,61
6479,6925,296,-932,-50,6862,12117,9643,650,-66
6514,6825,282,35,-43,6753,12088,9672,651,-38
6094,6708,357,-420,-81,6562,11621,10139,641,-552
6150,6615,391,56,-107,6438,11306,10454,642,-579
6066,6539,430,-84,-147,6328,11472,10288,640,-698
6631,6513,417,565,-108,6398,12826,8934,653,-370
6133,6435,422,-497,-113,6314,12502,9258,642,-253
6244,6289,205,110,-24,6264,11564,10196,644,75
6424,6282,200,181,8,6303,11939,9821,649,-24
6803,6318,256,378,76,6436,12238,9522,656,275
7498,6494,450,696,150,6740,12960,8800,668,664
8065,6733,663,567,244,7125,12970,8790,674,1156
7686,6936,675,-379,252,7310,11905,9855,670,1303
6815,6959,668,-872,210,7192,12169,9591,657,902
6440,6997,627,-375,78,7012,11779,9981,649,-27
6593,7040,584,153,-36,6917,12326,9434,652,-680
6351,7031,594,-242,-160,6773,12986,8774,647,-912
6762,7026,596,411,-207,6769,11557,10203,656,-732
6106,6852,635,-656,-233,6565,12398,9362,641,-713
6132,6611,475,26,-163,6403,11840,9920,642,-444
6401,6450,246,269,-65,6366,11471,10289,648,-379
6154,6367,219,-246,-51,6295,11602,10158,642,-222
6066,6320,237,-88,-68,6227,11049,10711,640,-182
6707,6335,256,641,-7,6351,11976,9784,655,-41
6426,6344,258,-282,2,6371,11951,9809,649,89
6616,6326,231,190,70,6428,11852,9908,653,411
6598,6387,230,-17,69,6484,12160,9600,653,255
6622,6449,219,24,61,6532,11636,10124,653,261
6810,6500,248,188,86,6613,11302,10458,657,283
7594,6680,404,784,140,6898,12081,9679,669,526
6875,6781,333,-719,91,6915,12754,9006,658,499
7217,6845,361,342,119,7005,13274,8486,664,614
7387,6965,361,171,119,7127,12556,9204,666,312
7143,7031,339,-244,97,7146,11529,10231,663,349
6608,7032,337,-535,15,7012,12287,9473,653,23
6935,7071,304,327,-37,7001,11799,9961,659,-281
6543,7038,343,-391,-109,6879,11439,10321,651,-548
6521,6904,307,-23,-92,6760,12137,9623,651,-380
6769,6890,310,248,-106,6759,11823,9937,656,-447
6687,6824,290,-82,-88,6726,12212,9548,654,-265
6036,6655,305,-650,-94,6516,11533,10227,639,-253
6481,6572,246,445,-56,6489,11989,9771,650,-274
6851,6603,263,370,-29,6586,10973,10787,658,-235
7986,6734,527,1135,122,6966,12616,9144,674,595
8424,6969,758,437,242,7382,12519,9241,678,1255
8323,7195,853,-101,307,7668,11833,9927,677,1680
8393,7398,918,70,361,7894,11805,9955,677,1572
8970,7683,1004,577,416,8227,12982,8778,681,1406
8403,7979,804,-567,300,8337,13065,8695,678,976
8173,8190,570,-230,155,8343,12306,9454,676,520
7718,8299,342,-455,-28,8211,12740,9020,671,-321
7086,8186,525,-632,-162,7905,11935,9825,662,-844
6363,7929,786,-723,-289,7462,12489,9271,648,-1397
6289,7674,933,-74,-383,7112,12431,9329,646,-1752
5824,7353,1063,-465,-460,6719,11887,9873,633,-1911
5887,6968,961,62,-409,6425,12139,9621,635,-1549
6087,6678,824,200,-329,6276,12371,9389,641,-1193
5950,6401,624,-137,-229,6133,12140,9620,637,-681
5818,6163,398,-132,-137,6001,13049,8711,633,-338
6878,6137,340,1060,22,6215,11844,9916,658,126
6764,6187,394,-114,98,6363,11949,9811,656,479
6957,6271,471,194,173,6530,12006,9754,660,953
7221,6445,528,264,205,6742,11326,10434,664,857
6969,6581,506,-252,188,6829,11500,10260,660,750
6819,6672,473,-150,155,6847,12868,8892,657,530
7012,6805,395,192,106,6918,11919,9841,661,205
6747,6921,145,-264,-4,6901,12147,9613,656,-99
6888,6922,145,140,-11,6898,12540,9220,658,-64
7206,6977,158,318,-5,6987,12465,9295,664,-49
7050,6989,159,-157,-1,7005,11328,10432,661,94
6734,6928,152,-315,3,6924,12018,9742,655,110
7177,6954,173,443,28,6993,12177,9583,663,53
6840,6957,171,-337,4,6955,12507,9253,657,-63
6700,6918,189,-141,-12,6883,12661,9099,655,-19
6557,6894,218,-143,-60,6796,11240,10520,652,-312
6574,6855,243,17,-87,6732,12257,9503,652,-391
6508,6767,226,-66,-78,6657,10706,11054,651,-354
6960,6756,213,452,-32,6730,11244,10516,659,-121
6631,6743,217,-329,-45,6702,10937,10823,653,-70
6645,6677,143,14,-7,6673,11613,10147,653,110
6559,6642,133,-86,1,6637,12307,9453,651,-48
6625,6632,131,65,6,6632,12045,9715,653,-36
6652,6644,128,28,-1,6640,11718,10042,653,-52
7226,6726,227,574,40,6804,11970,9790,664,174
6597,6737,218,-629,6,6755,12343,9417,652,141
6423,6670,221,-174,4,6657,10921,10839,648,126
6463,6649,232,40,-17,6604,11133,10627,649,-247
6253,6600,266,-210,-51,6505,11961,9799,644,-352
6243,6560,292,-10,-85,6431,12180,9580,644,-384
7287,6643,379,1044,-17,6663,12073,9687,665,-78
6776,6659,382,-511,-5,6695,11054,10706,656,176
7382,6678,413,607,116,6871,11847,9913,666,752
8194,6878,646,811,233,7246,12788,8972,675,917
8076,7084,726,-118,284,7499,12082,9678,674,1279
7697,7238,709,-379,269,7583,13152,8608,670,1200
7914,7446,629,217,220,7712,12569,9191,672,719
7170,7562,459,-744,68,7602,11768,9992,663,51
6719,7491,534,-451,-32,7366,11369,10391,655,-357
6339,7436,619,-380,-204,7097,11930,9830,647,-1110
6088,7275,764,-251,-323,6809,12423,9337,641,-1428
5818,6978,810,-271,-346,6495,12415,9345,633,-1434
6295,6755,717,477,-285,6395,11098,10662,646,-1101
5908,6531,665,-387,-254,6224,11632,10128,636,-839
5995,6292,427,87,-151,6113,11567,10193,638,-361
5801,6121,294,-194,-98,5997,12638,9122,633,-350
5522,5971,253,-280,-83,5845,11846,9914,624,-317
5553,5873,244,31,-79,5750,11442,10318,625,-396
5880,5847,230,327,-55,5777,12103,9657,635,-312
5348,5788,283,-532,-100,5657,11874,9886,618,-311
5460,5684,225,112,-73,5584,11686,10074,622,-193
5617,5647,209,157,-54,5584,11306,10454,627,-275
5613,5599,162,-4,-20,5581,11999,9761,627,-58
5175,5521,194,-437,-33,5462,11313,10447,612,-84
5720,5546,205,545,-17,5532,12018,9742,631,-69
5301,5514,220,-419,-36,5467,11816,9944,617,-185
5057,5412,217,-244,-35,5342,11650,10110,607,-83
5356,5413,217,299,-47,5346,11845,9915,619,-279
5252,5387,222,-105,-55,5317,11370,10390,615,-263
5038,5314,230,-214,-59,5231,11979,9781,607,-158
6016,5365,317,978,31,5438,11207,10553,640,113
5236,5372,313,-780,0,5389,11163,10597,615,92
5318,5322,284,82,33,5360,11754,10006,618,322
5618,5361,300,300,55,5433,11511,10249,628,47
5564,5425,282,-53,40,5480,12055,9705,626,121
5545,5448,283,-20,43,5502,11586,10174,626,204
6099,5554,342,554,76,5674,11153,10607,642,291
5347,5593,296,-752,3,5601,10888,10872,619,113
5242,5496,267,-105,19,5490,10641,11119,615,107
6671,5675,451,1430,89,5825,11358,10402,655,125
7862,5994,827,1191,233,6405,11496,10264,673,957
7704,6254,982,-158,335,6788,12419,9341,671,1853
7814,6536,1063,110,392,7107,11678,10082,673,2013
7354,6762,1020,-460,354,7219,10852,10908,667,1380
7329,6916,1001,-25,330,7281,12675,9085,667,934
7311,7161,808,-18,195,7343,12376,9384,666,272
7546,7449,358,235,21,7458,12703,9057,670,-86
8174,7637,288,628,-2,7679,12176,9584,676,64
10250,7935,917,2075,240,8388,11780,9980,686,1154
8822,8075,956,-1428,289,8527,11944,9816,681,1611
7814,8075,956,-1008,240,8349,12486,9274,673,1419
7692,8117,930,-122,130,8194,12153,9607,671,-13
7622,8154,904,-70,5,8059,11630,10130,670,-711
7675,8199,868,53,-125,7974,11916,9844,671,-858
7920,8246,842,245,-219,7970,13213,8547,674,-811
7668,8183,863,-252,-275,7881,11168,10592,671,-686
7544,7845,385,-124,-106,7721,12066,9694,669,-214
7493,7679,129,-51,-31,7627,11810,9950,669,-176
7538,7644,125,45,-28,7597,12987,8773,669,-190
7458,7615,137,-80,-39,7556,11879,9881,668,-189
8431,7716,303,972,30,7797,12222,9538,679,149
8036,7761,320,-394,53,7867,13150,8610,675,342
8096,7783,336,59,97,7929,12279,9481,675,647
8098,7837,347,2,111,7983,12196,9564,675,384
8280,7929,355,182,117,8078,12319,9441,677,366
7899,7979,316,-380,68,8044,12312,9448,673,181
8410,8088,294,510,56,8160,12688,9072,678,173
8731,8247,251,321,42,8338,12668,9092,680,159
8627,8272,276,-104,94,8416,11636,10124,680,507
8541,8335,273,-85,91,8461,13189,8571,679,476
8451,8380,259,-90,75,8468,11439,10321,678,256
7976,8364,278,-475,11,8342,12629,9131,674,-67
9015,8456,348,1039,56,8531,13050,8710,682,39
9134,8611,340,119,53,8716,12535,9225,682,156
8992,8683,352,-142,63,8801,11848,9912,682,582
9036,8721,371,44,98,8868,13206,8554,682,532
9090,8779,387,54,118,8937,12038,9722,682,416
9476,8896,436,386,151,9098,13474,8286,683,487
10043,9095,538,567,199,9378,11918,9842,685,706
9819,9326,381,-225,139,9540,13174,8586,684,726
9571,9395,369,-248,126,9563,13634,8126,684,665
9308,9417,358,-263,91,9504,13022,8738,683,239
9314,9457,324,6,37,9466,12830,8930,683,-95
9093,9464,316,-222,-39,9374,13255,8505,682,-361
9210,9479,300,117,-100,9336,13262,8498,683,-438
9043,9425,333,-168,-137,9251,13719,8041,682,-496
8805,9270,295,-238,-122,9105,12213,9547,681,-402
8703,9131,265,-101,-111,8973,12226,9534,680,-449
8676,9019,244,-27,-101,8874,12725,9035,680,-466
8364,8901,298,-312,-125,8720,12877,8883,678,-512
8806,8838,254,442,-89,8728,12620,9140,681,-355
8204,8726,307,-602,-114,8572,11835,9925,676,-429
8266,8608,278,62,-100,8469,13338,8422,677,-293
8313,8517,238,47,-79,8410,12451,9309,677,-410
8076,8426,250,-238,-85,8306,12545,9215,675,-332
7949,8332,269,-127,-95,8196,12039,9721,674,-351
8207,8273,236,258,-68,8186,13127,8633,676,-313
7892,8214,264,-316,-90,8099,12486,9274,673,-317
7461,8046,261,-430,-89,7902,12052,9708,668,-308
7608,7972,289,147,-109,7812,12023,9737,670,-509
7355,7858,328,-253,-129,7673,12136,9624,667,-612
7326,7734,319,-29,-124,7558,12271,9489,666,-487
7864,7708,297,538,-77,7629,11353,10407,673,-309
